mix_id,title,url,audio_source,audio_url,num_identified_tracks,num_total_tracks,num_available_transitions,num_timestamps,num_tracklist,tags
mix3762,"2017-05-04 - Armin van Buuren, Andrew Rayel (Live PA) - A State Of Trance 812","https://www.mixesdb.com/w/2017-05-04_-_Armin_van_Buuren,_Andrew_Rayel_(Live_PA)_-_A_State_Of_Trance_812",youtube,https://www.youtube.com/watch?v=o46v5WkwMXU,22,29,16,29,29,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance|Category:Progressive Trance
mix3763,2017-05-04 - Kerstin Eden - Naked Lunch Podcast 253,https://www.mixesdb.com/w/2017-05-04_-_Kerstin_Eden_-_Naked_Lunch_Podcast_253,soundcloud,https://soundcloud.com/a-paul/naked-lunch-podcast-253-kerstin-eden,14,17,11,17,17,Category:Kerstin Eden|Category:Naked Lunch Podcast|Category:Techno
mix3764,2017-05-05 - Bleaching Agent - Curated By DSH 037,https://www.mixesdb.com/w/2017-05-05_-_Bleaching_Agent_-_Curated_By_DSH_037,soundcloud,https://soundcloud.com/deep-space-helsinki/curated-by-dsh-037-bleaching-agent,28,35,20,0,35,Category:Bleaching Agent|Category:Curated By DSH|Category:Techno
mix3765,2017-05-05 - Hardwell - On Air (HOA 315),https://www.mixesdb.com/w/2017-05-05_-_Hardwell_-_On_Air_(HOA_315),mixcloud,https://www.mixcloud.com/hardwell/hardwell-on-air-315/,14,17,11,17,17,Category:Hardwell|Category:On Air|Category:Progressive House
mix3766,"2017-05-05 - Pangaea, Luaka Bop - Solid Steel","https://www.mixesdb.com/w/2017-05-05_-_Pangaea,_Luaka_Bop_-_Solid_Steel",soundcloud,https://soundcloud.com/ninja-tune/solid-steel-radio-show-552017-hour-1-pangaea,25,39,18,0,39,Category:Pangaea|Category:Luaka Bop|Category:Solid Steel|Category:Various
mix3767,2017-05-05 - Sander van Doorn - Identity 389,https://www.mixesdb.com/w/2017-05-05_-_Sander_van_Doorn_-_Identity_389,mixcloud,https://www.mixcloud.com/sandervandoornofficial/sander-van-doorn-identity-389/,15,17,12,17,17,Category:Sander van Doorn|Category:Identity|Category:Progressive House|Category:House
mix3768,2017-05-05 - Spartaque - Tronic Podcast 249,https://www.mixesdb.com/w/2017-05-05_-_Spartaque_-_Tronic_Podcast_249,soundcloud,https://soundcloud.com/christiansmith/tronic-podcast-249-with,10,12,7,0,12,Category:Spartaque|Category:Tronic Podcast|Category:Techno
mix3769,2017-05-06 - Filterheadz - Molotov Cocktail 292,https://www.mixesdb.com/w/2017-05-06_-_Filterheadz_-_Molotov_Cocktail_292,soundcloud,https://soundcloud.com/christiancambas/molotov-cocktail-292-with,11,11,10,0,11,Category:Filterheadz|Category:Molotov Cocktail|Category:Techno
mix3770,"2017-05-06 - Umek - Behind The Iron Curtain 304, Proton Radio","https://www.mixesdb.com/w/2017-05-06_-_Umek_-_Behind_The_Iron_Curtain_304,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_304,15,18,11,18,18,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House|Category:Techno
mix3771,2017-05-07 - InDifferent - DNB Dojo Mix Series 50,https://www.mixesdb.com/w/2017-05-07_-_InDifferent_-_DNB_Dojo_Mix_Series_50,soundcloud,https://soundcloud.com/dnbdojo/dnb-dojo-mix-series-50-indifferent,16,27,11,0,27,Category:InDifferent|Category:DNB Dojo|Category:Drum & Bass
mix3772,2017-05-08 - Eddie Halliwell - Fire It Up (FIUR 410),https://www.mixesdb.com/w/2017-05-08_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_410),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-410,13,15,10,0,15,Category:Eddie Halliwell|Category:Fire It Up|Category:Tech House|Category:Techno
mix3773,2017-05-08 - Hidden Element - atmoteka 4.4,https://www.mixesdb.com/w/2017-05-08_-_Hidden_Element_-_atmoteka_4.4,soundcloud,https://soundcloud.com/atmoteka/hidden-element-atmoteka-44,19,23,16,0,23,Category:Hidden Element|Category:atmoteka|Category:Drum & Bass
mix3774,"2017-05-08 - Paul Oakenfold - Planet Perfecto 340, DI.FM","https://www.mixesdb.com/w/2017-05-08_-_Paul_Oakenfold_-_Planet_Perfecto_340,_DI.FM",soundcloud,https://soundcloud.com/pauloakenfold/planet-perfecto-340-ft-paul-oakenfold,18,22,15,0,22,Category:Paul Oakenfold|Category:Planet Perfecto|Category:Trance
mix3775,2017-05-09 - Juho Kusti - Deep Space Helsinki,https://www.mixesdb.com/w/2017-05-09_-_Juho_Kusti_-_Deep_Space_Helsinki,soundcloud,https://soundcloud.com/deep-space-helsinki/deep-space-helsinki-9th-may-2017,26,30,21,0,30,Category:Juho Kusti|Category:Deep Space Helsinki (Show)|Category:Techno
mix3776,"2017-05-09 - Melvo Baptiste, DJ Jazzy Jeff - Glitterbox Radio Show 006","https://www.mixesdb.com/w/2017-05-09_-_Melvo_Baptiste,_DJ_Jazzy_Jeff_-_Glitterbox_Radio_Show_006",soundcloud,https://soundcloud.com/glitterboxibiza/glitterbox-radio-show-006-w-dj-jazzy-jeff,11,12,9,0,12,Category:Melvo Baptiste|Category:DJ Jazzy Jeff|Category:Glitterbox Radio Show|Category:House|Category:Disco
mix3777,2017-05-09 - Pan-Pot - 9 Essentials,https://www.mixesdb.com/w/2017-05-09_-_Pan-Pot_-_9_Essentials,youtube,https://www.youtube.com/watch?v=ewYChA07giI,8,9,7,9,9,Category:Pan-Pot|Category:9 Essentials|Category:Techno
mix3778,"2017-05-09 - Roger Sanchez, Wehbba - Release Yourself 812","https://www.mixesdb.com/w/2017-05-09_-_Roger_Sanchez,_Wehbba_-_Release_Yourself_812",soundcloud,https://soundcloud.com/rogersanchez/release-yourself-radio-show-812-guestmix-wehbba,15,25,11,0,25,Category:Roger Sanchez|Category:Wehbba|Category:Release Yourself|Category:House|Category:Tech House
mix3779,2017-05-09 - Veerus - Transmissions 176,https://www.mixesdb.com/w/2017-05-09_-_Veerus_-_Transmissions_176,soundcloud,https://soundcloud.com/djborisnyc/transmissions-176-with-veerus,13,14,11,0,14,Category:Veerus|Category:Transmissions|Category:Tech House|Category:Techno
mix3780,2017-05-10 - Torsten Kanzler - Tsugi Podcast 455,https://www.mixesdb.com/w/2017-05-10_-_Torsten_Kanzler_-_Tsugi_Podcast_455,soundcloud,https://soundcloud.com/torstenkanzler/torsten-kanzler-tsugi-podcast-455,14,16,12,12,16,Category:Torsten Kanzler|Category:Tsugi Podcast|Category:Techno
mix3781,"2017-05-11 - Armin van Buuren, David Gravell - A State Of Trance 813","https://www.mixesdb.com/w/2017-05-11_-_Armin_van_Buuren,_David_Gravell_-_A_State_Of_Trance_813",youtube,https://www.youtube.com/watch?v=7GULPuDeeWs,22,28,15,27,28,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance|Category:Progressive Trance
mix3782,2017-05-12 - A.Paul - Cubbo Podcast 182,https://www.mixesdb.com/w/2017-05-12_-_A.Paul_-_Cubbo_Podcast_182,mixcloud,https://www.mixcloud.com/cubbo/cubbo-podcast-182-apaul/,18,24,14,0,24,Category:A.Paul|Category:Cubbo Podcast|Category:Techno
mix3783,2017-05-13 - David Guetta - DJ Mix 359,https://www.mixesdb.com/w/2017-05-13_-_David_Guetta_-_DJ_Mix_359,mixcloud,https://www.mixcloud.com/djsesion/david-guetta-dj-mix-359-14052017/,16,17,14,17,17,Category:David Guetta|Category:DJ Mix|Category:Progressive House
mix3784,"2017-05-13 - Umek - Behind The Iron Curtain 305, Proton Radio","https://www.mixesdb.com/w/2017-05-13_-_Umek_-_Behind_The_Iron_Curtain_305,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_305,12,18,8,18,18,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House|Category:Techno
mix3785,2017-05-15 - Aly & Fila - Future Sound Of Egypt 496,https://www.mixesdb.com/w/2017-05-15_-_Aly_%26_Fila_-_Future_Sound_Of_Egypt_496,soundcloud,https://soundcloud.com/alyandfila/fsoe-496,10,12,7,12,12,Category:Aly & Fila|Category:Future Sound Of Egypt|Category:Trance
mix3786,2017-05-15 - Eddie Halliwell - Fire It Up (FIUR 411),https://www.mixesdb.com/w/2017-05-15_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_411),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-411,15,16,13,16,16,Category:Eddie Halliwell|Category:Fire It Up|Category:Tech House|Category:Techno
mix3787,2017-05-15 - Tocadisco - Tocacabana 15/2017,https://www.mixesdb.com/w/2017-05-15_-_Tocadisco_-_Tocacabana_15/2017,soundcloud,https://soundcloud.com/tocadisco/tocacabana-radio-show-15_2017,11,11,10,0,11,Category:Tocadisco|Category:Tocacabana|Category:House|Category:Tech House|Category:Techno
mix3788,2017-05-16 - Hermanez - My Favourite Freaks Podcast 201,https://www.mixesdb.com/w/2017-05-16_-_Hermanez_-_My_Favourite_Freaks_Podcast_201,soundcloud,https://soundcloud.com/myfavouritefreaks/my-favourite-freaks-podcast-201-hermanez,11,14,9,0,14,Category:Hermanez|Category:My Favourite Freaks Podcast|Category:Tech House
mix3789,2017-05-16 - Jewel Kid - Transmissions 177,https://www.mixesdb.com/w/2017-05-16_-_Jewel_Kid_-_Transmissions_177,soundcloud,https://soundcloud.com/djborisnyc/transmissions-177-with-jewel,13,15,11,0,15,Category:Jewel Kid|Category:Transmissions|Category:Tech House|Category:Techno
mix3790,"2017-05-16 - Melvo Baptiste, Eli Escobar - Glitterbox Radio Show 007","https://www.mixesdb.com/w/2017-05-16_-_Melvo_Baptiste,_Eli_Escobar_-_Glitterbox_Radio_Show_007",soundcloud,https://soundcloud.com/glitterboxibiza/glitterbox-radio-show-007-w-eli-escobar,11,13,8,0,13,Category:Melvo Baptiste|Category:Eli Escobar|Category:Glitterbox Radio Show|Category:House|Category:Disco
mix3791,2017-05-16 - Samuli Kemppi - Deep Space Helsinki,https://www.mixesdb.com/w/2017-05-16_-_Samuli_Kemppi_-_Deep_Space_Helsinki,soundcloud,https://soundcloud.com/deep-space-helsinki/deep-space-helsinki-16th-may-2017,20,24,15,0,24,Category:Samuli Kemppi|Category:Deep Space Helsinki (Show)|Category:Techno
mix3792,2017-05-17 - Fred Everything - Lazy Days Podcast 62,https://www.mixesdb.com/w/2017-05-17_-_Fred_Everything_-_Lazy_Days_Podcast_62,soundcloud,https://soundcloud.com/musicismysanctuary/lazy-days-show-62-hosted-by-fred-everything,12,12,11,0,12,Category:Fred Everything|Category:Lazy Days Podcast|Category:House|Category:Deep House
mix3793,2017-05-17 - Karotte - Karottes Kitchen,https://www.mixesdb.com/w/2017-05-17_-_Karotte_-_Karottes_Kitchen,soundcloud,https://soundcloud.com/karotteskitchen/karotte-karottes-kitchen-17-05-2017,14,17,12,0,17,Category:Karotte|Category:Karottes Kitchen|Category:Tech House|Category:Techno
mix3794,"2017-05-18 - Armin van Buuren, Ferry Corsten (Live PA) - A State Of Trance 814","https://www.mixesdb.com/w/2017-05-18_-_Armin_van_Buuren,_Ferry_Corsten_(Live_PA)_-_A_State_Of_Trance_814",youtube,https://www.youtube.com/watch?v=fQeGwq32gNQ,16,25,12,25,25,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance|Category:Progressive Trance
mix3795,"2017-05-19 - Above & Beyond, Max Freegrant (Live PA) - Group Therapy Radio (ABGT 232)","https://www.mixesdb.com/w/2017-05-19_-_Above_%26_Beyond,_Max_Freegrant_(Live_PA)_-_Group_Therapy_Radio_(ABGT_232)",soundcloud,https://soundcloud.com/aboveandbeyond/abgt232,22,27,18,0,27,Category:Above & Beyond|Category:Max Freegrant|Category:Group Therapy Radio|Category:Trance|Category:Progressive Trance|Category:Progressive House
mix3796,2017-05-19 - Dustin Zahn - Tronic Podcast 251,https://www.mixesdb.com/w/2017-05-19_-_Dustin_Zahn_-_Tronic_Podcast_251,soundcloud,https://soundcloud.com/christiansmith/tronic-podcast-251-with-dustin,13,16,9,0,16,Category:Dustin Zahn|Category:Tronic Podcast|Category:Techno
mix3797,"2017-05-19 - Hernan Cattaneo - Soulful Techno 53, DI.FM","https://www.mixesdb.com/w/2017-05-19_-_Hernan_Cattaneo_-_Soulful_Techno_53,_DI.FM",soundcloud,https://soundcloud.com/gabrielananda/gabriel-ananda-presents-soulful-techno-53-hernan-cattaneo,10,10,9,10,10,Category:Hernan Cattaneo|Category:Soulful Techno|Category:Deep House|Category:House|Category:Tech House
mix3798,2017-05-20 - Christian Cambas - Molotov Cocktail 294,https://www.mixesdb.com/w/2017-05-20_-_Christian_Cambas_-_Molotov_Cocktail_294,soundcloud,https://soundcloud.com/christiancambas/molotov-cocktail-294-with,12,13,10,0,13,Category:Christian Cambas|Category:Molotov Cocktail|Category:Techno
mix3799,"2017-05-20 - Peyo @ LAYD Family, Le Scorp, Perpignan","https://www.mixesdb.com/w/2017-05-20_-_Peyo_@_LAYD_Family,_Le_Scorp,_Perpignan",soundcloud,https://soundcloud.com/peyohq/peyo-layd-family-20-05-2017,22,24,20,0,24,Category:Peyo|Category:Le Scorp|Category:Drum & Bass
mix3800,"2017-05-20 - Resistohr @ Paradiso Caseta Multiusos, Spain","https://www.mixesdb.com/w/2017-05-20_-_Resistohr_@_Paradiso_Caseta_Multiusos,_Spain",soundcloud,https://soundcloud.com/resistohr/resistohr-at-paradiso-caserta-spain-20052017,26,35,19,0,35,Category:Resistohr|Category:Paradiso Caseta Multiusos|Category:Techno
mix3801,"2017-05-20 - Umek - Behind The Iron Curtain 306, Proton Radio","https://www.mixesdb.com/w/2017-05-20_-_Umek_-_Behind_The_Iron_Curtain_306,_Proton_Radio",soundcloud,https://soundcloud.com/umek/btic_306,16,16,15,16,16,Category:Umek|Category:Behind The Iron Curtain|Category:Tech House|Category:Techno
mix3802,2017-05-22 - Eddie Halliwell - Fire It Up (FIUR 412),https://www.mixesdb.com/w/2017-05-22_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_412),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-412,12,15,8,0,15,Category:Eddie Halliwell|Category:Fire It Up|Category:Tech House|Category:Techno|Category:Trance
mix3803,"2017-05-22 - Paul Oakenfold - Planet Perfecto 342, DI.FM","https://www.mixesdb.com/w/2017-05-22_-_Paul_Oakenfold_-_Planet_Perfecto_342,_DI.FM",soundcloud,https://soundcloud.com/pauloakenfold/planet-perfecto-342-ft-paul-oakenfold,16,21,13,0,21,Category:Paul Oakenfold|Category:Planet Perfecto|Category:Trance|Category:House|Category:Psytrance
mix3804,2017-05-23 - Juho Kusti - Deep Space Helsinki,https://www.mixesdb.com/w/2017-05-23_-_Juho_Kusti_-_Deep_Space_Helsinki,soundcloud,https://soundcloud.com/deep-space-helsinki/deep-space-helsinki-23rd-may-2017,23,28,18,0,28,Category:Juho Kusti|Category:Deep Space Helsinki (Show)|Category:Techno
mix3805,"2017-05-23 - Roger Sanchez, Brett Gould - Release Yourself 814","https://www.mixesdb.com/w/2017-05-23_-_Roger_Sanchez,_Brett_Gould_-_Release_Yourself_814",soundcloud,https://soundcloud.com/rogersanchez/release-yourself-radio-show-814-guestmix-brett-gould,18,24,13,0,24,Category:Roger Sanchez|Category:Brett Gould|Category:Release Yourself|Category:House
mix3806,"2017-05-24 - Ethyl & Flori - Hours After 43, KMAH Radio","https://www.mixesdb.com/w/2017-05-24_-_Ethyl_%26_Flori_-_Hours_After_43,_KMAH_Radio",soundcloud,https://soundcloud.com/kmah-radio/hours-after-with-ethyl-flori-episode-43,19,24,13,0,24,Category:Ethyl|Category:Flori|Category:Hours After|Category:Deep Tech House
mix3807,"2017-05-24 - Mullet, Hugh Hardie - Hospital Radio, Rinse FM","https://www.mixesdb.com/w/2017-05-24_-_Mullet,_Hugh_Hardie_-_Hospital_Radio,_Rinse_FM",soundcloud,https://soundcloud.com/rinsefm/hospitalrecords240517,17,21,12,0,21,Category:Mullet|Category:Hugh Hardie|Category:Hospital Radio|Category:Drum & Bass
mix3808,2017-05-24 - Pola & Bryson - Influences Mix,https://www.mixesdb.com/w/2017-05-24_-_Pola_%26_Bryson_-_Influences_Mix,soundcloud,https://soundcloud.com/shogunaudio/introducing-pola-bryson-influences-mix,22,22,21,0,22,Category:Pola & Bryson|Category:Promo Mix|Category:Drum & Bass
mix3809,2017-05-25 - Armin van Buuren - A State Of Trance 815,https://www.mixesdb.com/w/2017-05-25_-_Armin_van_Buuren_-_A_State_Of_Trance_815,youtube,https://www.youtube.com/watch?v=h9q7HivqGnE,19,28,14,28,28,Category:Armin van Buuren|Category:A State Of Trance|Category:Trance|Category:Progressive Trance
mix3810,"2017-05-26 - Andrea Oliva @ Mixmag DJ Lab, London","https://www.mixesdb.com/w/2017-05-26_-_Andrea_Oliva_@_Mixmag_DJ_Lab,_London",youtube,https://www.youtube.com/watch?v=wkgsqGKj6sQ,18,19,17,19,19,Category:Andrea Oliva|Category:Mixmag DJ Lab|Category:House|Category:Tech House
mix3811,2017-05-27 - Floorplan - Essential Mix,https://www.mixesdb.com/w/2017-05-27_-_Floorplan_-_Essential_Mix,soundcloud,https://soundcloud.com/floorplan-essentialmix2017-05-27/floorplan-essential-mix-2017-05-27,22,36,13,27,36,Category:Floorplan|Category:Essential Mix|Category:House|Category:Techno
mix3812,2017-05-27 - LXS - Molotov Cocktail 295,https://www.mixesdb.com/w/2017-05-27_-_LXS_-_Molotov_Cocktail_295,soundcloud,https://soundcloud.com/christiancambas/molotov-cocktail-295-with-lxs,15,17,12,0,17,Category:LXS|Category:Molotov Cocktail|Category:Techno
mix3813,"2017-05-28 - Adam Beyer @ Movement, Detroit (Drumcode Radio, DCR358)","https://www.mixesdb.com/w/2017-05-28_-_Adam_Beyer_@_Movement,_Detroit_(Drumcode_Radio,_DCR358)",soundcloud,https://soundcloud.com/adambeyer/dcr358-drumcode-radio-live-adam-beyer-live-from-movement-detroit,12,15,8,0,15,Category:Adam Beyer|Category:DEMF|Category:Hart Plaza|Category:Drumcode Radio|Category:Techno
mix3814,2017-05-28 - Roland Gonzales - Beats United Radio 69,https://www.mixesdb.com/w/2017-05-28_-_Roland_Gonzales_-_Beats_United_Radio_69,soundcloud,https://soundcloud.com/rolandgonzales/roland-gonzales-beats-united-radio-ep-69,19,20,17,0,20,Category:Roland Gonzales|Category:Beats United Radio|Category:Disco|Category:House
mix3815,2017-05-29 - Aly & Fila - Future Sound Of Egypt 498,https://www.mixesdb.com/w/2017-05-29_-_Aly_%26_Fila_-_Future_Sound_Of_Egypt_498,soundcloud,https://soundcloud.com/alyandfila/aly-fila-presents-fsoe-498,14,14,13,14,14,Category:Aly & Fila|Category:Future Sound Of Egypt|Category:Trance
mix3816,2017-05-29 - Claptone - Clapcast 96,https://www.mixesdb.com/w/2017-05-29_-_Claptone_-_Clapcast_96,soundcloud,https://soundcloud.com/claptone/clapcast-96,10,12,7,0,12,Category:Claptone|Category:Clapcast|Category:House
mix3817,2017-05-29 - Eddie Halliwell - Fire It Up (FIUR 413),https://www.mixesdb.com/w/2017-05-29_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_413),soundcloud,https://soundcloud.com/eddiehalliwell/fire-it-up-radio-413,14,15,12,0,15,Category:Eddie Halliwell|Category:Fire It Up|Category:Tech House|Category:Techno|Category:Progressive House
mix3818,"2017-05-29 - Paul Oakenfold - Planet Perfecto 343, DI.FM","https://www.mixesdb.com/w/2017-05-29_-_Paul_Oakenfold_-_Planet_Perfecto_343,_DI.FM",soundcloud,https://soundcloud.com/pauloakenfold/planet-perfecto-343-ft-paul-oakenfold,18,21,15,0,21,Category:Paul Oakenfold|Category:Planet Perfecto|Category:Trance|Category:Progressive Trance|Category:Psytrance
mix3819,2017-05-29 - Simon Patterson - Open Up 205,https://www.mixesdb.com/w/2017-05-29_-_Simon_Patterson_-_Open_Up_205,soundcloud,https://soundcloud.com/simonpatterson/simon-patterson-open-up-205,21,30,13,0,30,Category:Simon Patterson|Category:Open Up|Category:Trance|Category:Psytrance
mix3820,2017-05-30 - Hunter/Game - XLR8R Podcast 492,https://www.mixesdb.com/w/2017-05-30_-_Hunter/Game_-_XLR8R_Podcast_492,mixcloud,https://www.mixcloud.com/xlr8r/xlr8r-podcast-492-huntergame/,13,13,12,0,13,Category:Hunter/Game|Category:XLR8R Podcast|Category:Deep Tech House
mix3821,"2017-05-30 - Melvo Baptiste, Session Victim - Glitterbox Radio Show 009","https://www.mixesdb.com/w/2017-05-30_-_Melvo_Baptiste,_Session_Victim_-_Glitterbox_Radio_Show_009",soundcloud,https://soundcloud.com/glitterboxibiza/glitterbox-radio-show-009-w-session-victim,10,14,7,0,14,Category:Melvo Baptiste|Category:Session Victim|Category:Glitterbox Radio Show|Category:House
mix3822,2017-05-30 - Sean Collier - Transmissions 179,https://www.mixesdb.com/w/2017-05-30_-_Sean_Collier_-_Transmissions_179,soundcloud,https://soundcloud.com/djborisnyc/transmissions-179-with-sean,13,14,11,0,14,Category:Sean Collier|Category:Transmissions|Category:Techno
mix3823,2017-05-30 - Soul Intent - Lossless Music Podcast 10 (Marcus Intalex Tribute),https://www.mixesdb.com/w/2017-05-30_-_Soul_Intent_-_Lossless_Music_Podcast_10_(Marcus_Intalex_Tribute),soundcloud,https://soundcloud.com/lossless-music/lossless-music-podcast-10-soul-intent,11,14,8,0,14,Category:Soul Intent|Category:Lossless Music Podcast|Category:Marcus Intalex Tribute Mix|Category:Drum & Bass
mix3824,2017-05-31 - Amoss - Cranium Session 027,https://www.mixesdb.com/w/2017-05-31_-_Amoss_-_Cranium_Session_027,soundcloud,https://soundcloud.com/amoss/cranium-session-27,21,25,18,0,25,Category:Amoss|Category:Cranium Session|Category:Drum & Bass
mix3825,2017-05-31 - Karotte - Karottes Kitchen,https://www.mixesdb.com/w/2017-05-31_-_Karotte_-_Karottes_Kitchen,soundcloud,https://soundcloud.com/karotteskitchen/karotte-karottes-kitchen-31-05-2017,13,13,12,0,13,Category:Karotte|Category:Karottes Kitchen|Category:House|Category:Tech House|Category:Techno
